content,score,app_id,label
"kenapa ig saya kadang force close mulu,mohon perbaiki lagi dong yang berpihak satu lagi,kalau bisa ada fitur kayak tiktok ada tulisan teman kalau saling mengikuti,contoh kategori mengikuti dan pengikut aja dan kalau tulisan saling mengikuti keterangannya teman kalau udah update aku kasih 5 bintang deh kalau ada fitur 10 bintang punku kasih",1,com.instagram.android,Negative
instagram nya kadang gabisa kebuka selalu keluar terus dari aplikasi nya,3,com.instagram.android,Neutral
skrg bnyak video porno bermunculan di instagram... tolong segera ditindaklanjuti,1,com.instagram.android,Negative
"kenapa gabisa buka media ya? mau bikin story gabisa² jir. mai buka foto atau video gabisa, bikin story bener² gabisa!",3,com.instagram.android,Neutral
"mengapa Instagram saat ini error, tidak bisa membuka aplikasi, dan mengunggah instastory",1,com.instagram.android,Negative
aku kangenn diaa🙂🙂,5,com.instagram.android,Positive
kenapa aplikasi ini selalu log out sendiri padahal sudah di update?,1,com.instagram.android,Negative
"ga bgt, akun ku suka ilang, gbs login, suka error. perbaiki y",1,com.instagram.android,Negative
bug,1,com.instagram.android,Negative
sangat bagus,5,com.instagram.android,Positive
ini knpa cobak ig ny keluar mulu setiap masuk gk bisaa,2,com.instagram.android,Negative
bagus aplikasinya,5,com.instagram.android,Positive
"tolong di perbaiki ada beberapa bug yang saya temukan seperti tampilan beranda yang tidak sejajar, lalu tampilan like komen terkadang hilang muncul",5,com.instagram.android,Positive
Instagram rusak,1,com.instagram.android,Negative
"bagus bangetttt sangat membantu membangun pertemanan dgn teman"" yg jauh maupun dekat",5,com.instagram.android,Positive
sering bug,2,com.instagram.android,Negative
good ..,5,com.instagram.android,Positive
"ig kon.. emangg gj ta. gua mau ngpos fidio kenap ga bisa, maslah trusss iniii igg",1,com.instagram.android,Negative
ayok download aplikasi ini,5,com.instagram.android,Positive
"kenapa habis di update langsung error sih Instagram nya, uda di uninstall terus di download lagi. masih aja error, nonton reels gabisa, baru buka aja udah keluar sendiri dari apk nya, padahal sebelum di update ngga ada masalah apapun. tolong di perbaiki",3,com.instagram.android,Neutral
bagus banget sumpah gak boong,5,com.instagram.android,Positive
"Baca komentar aja loading....100% lemot parah, gak bisa sampai bawah",3,com.instagram.android,Neutral
mantap,5,com.instagram.android,Positive
top👍,5,com.instagram.android,Positive
seru,5,com.instagram.android,Positive
IG SEKARANG SUKA NGEBUG SAYA GA SUKAK BANGET TOLONG BENERIN DONG,2,com.instagram.android,Negative
"ig sialan bug trs udh di hpss semua galery video dan aplikasi kirain akan ngaruh trnyta ngga,percuma lu ubah fiturnya klo gaje begini",1,com.instagram.android,Negative
"sangat jelek 2x saya kehilangan akun perihal ganti pw pdhl saya merekam layar, dan mencoba memulihkan tetap tidak bisa alasannya gagal mencoba ulang!!",1,com.instagram.android,Negative
lebih menyenangkan,5,com.instagram.android,Positive
IGku keluar terus dari semalem kenapa ya?😫 tolong dongg ini gimanaaa,1,com.instagram.android,Negative
"aplikasi ini sering ada bug.ketika saya sedang bermain aplikasi ini,tiba-tiba keluar dari aplikasi dengan sendirinya,TOLONGGG PERBAIKII!!",1,com.instagram.android,Negative
"force close terus jir, kenapa dah",2,com.instagram.android,Negative
Apknya sangat bagus,5,com.instagram.android,Positive
apk gajelas bnyk bug,1,com.instagram.android,Negative
sinyal lancar,4,com.instagram.android,Positive
Gas😱,5,com.instagram.android,Positive
"apaan bgt deh, gabisa buka ig tbtb keluar sendiri. abis update makin ga bener aja",1,com.instagram.android,Negative
suka Ngebug,1,com.instagram.android,Negative
Masalah Force close bagi beberapa device kondisi aman bolak balik sering fc fc etdah 🙄😠,1,com.instagram.android,Negative
"sering error knpa ya mohon buat di perbaiki,ini sangat tidak nyaman bagi saya pengguna Instagram",1,com.instagram.android,Negative
terbaik dan menyimpan setiap moment,5,com.instagram.android,Positive
tahun 2026 apk Instagram sering² keluar sendiri,1,com.instagram.android,Negative
kerennn,5,com.instagram.android,Positive
"kenapa kok sering tiba tiba keluar sendiri dari aplikasi?? tulisannya 'terdapat kesalahan internal pada instagram', gabisa dibuka gini jadinya, dibuka otomatis keluar sendiri, gmn sihh",1,com.instagram.android,Negative
"tolong ya kenapa Instagram bilang nya memiliki bug, guaa ga pahammm aaaa.. mana ga bisa dibuka kembali sendiri dan foto vidio ga bisa terlihat, aneh banget",2,com.instagram.android,Negative
"GK jelas anj,kok GK bisa login sih ngawur emg",1,com.instagram.android,Negative
lumayan,3,com.instagram.android,Neutral
sering error,4,com.instagram.android,Positive
"lama,saya maunya yg cepet ini lambat bngt tolong di cepetin",1,com.instagram.android,Negative
bagus slebew,5,com.instagram.android,Positive
belum Pa ham dalam mengunakan dan ingin mendapat sprt yang lain,1,com.instagram.android,Negative
banyak ngebug,1,com.instagram.android,Negative
kocak ah username ribet amat ngapa sih ngentit gw mau cari simpel ga dibolehin mulu anjir,2,com.instagram.android,Negative
tiap masukin sandi pasti salah padahal sudah benar,1,com.instagram.android,Negative
ok,5,com.instagram.android,Positive
bagus,5,com.instagram.android,Positive
"gk jls bisa tb tb eror sndiri, jlek",1,com.instagram.android,Negative
sering ngebug,1,com.instagram.android,Negative
banyak bug,1,com.instagram.android,Negative
bagus,4,com.instagram.android,Positive
kenapa lama😭😭😭????,5,com.instagram.android,Positive
"bug parah ini aplikasi keluar masuk saat login.. tolong diperbaiki, sangat tidak nyaman bagi pengguna sosmed",1,com.instagram.android,Negative
mantap,5,com.instagram.android,Positive
apalah ini ga guna bug teruss,1,com.instagram.android,Negative
sering error dan gabisa buka aplikasi,3,com.instagram.android,Neutral
"kan sekarang fitur siaran langsung udah balik, tolong juga kembalikan lagi fitur kamera di catatan bagus² mala dihapus",3,com.instagram.android,Neutral
baguss sekali,5,com.instagram.android,Positive
"gabisa repost, ga bisa post😞",3,com.instagram.android,Neutral
"suka nge bug, jelek",1,com.instagram.android,Negative
busuk,1,com.instagram.android,Negative
There are so many bugs. There are bugs every day,2,com.instagram.android,Negative
Baik,5,com.instagram.android,Positive
"saya akan memberikan bintang 5 kembali, sepertinya ada masalah beberapa bug seperti reels tidak bisa di putar, kemudian beberapa postingan di beranda tidak muncul, saya harap tim dari Instagram sangat cepat melayani keluhan",3,com.instagram.android,Neutral
"Banyak bug,giliran udah di fix muncul bug yang lain bikin males pake ni aplikasi",1,com.instagram.android,Negative
"tiba tiba eror, bug tidak bisa untuk story dan upload foto",2,com.instagram.android,Negative
"tolong dongg perbaikannyaa, setiap hari bukannya nambah baik tapi malah ngebug terus, sudah lapor tapi tetep aja, kali ini masalahnyaa Instragram ku ga bisa upload story, ga bisa buat foto, gimana sihh?? secepatnya diperbaiki yaa, saya sudah memakainya hampir 4 tahun inii, jadi tolong jangan mengecewakan lagi🙏 terimakasih!!",2,com.instagram.android,Negative
Mantap,5,com.instagram.android,Positive
"ig plissss kasih fitur sorotan yg bisa di pindahin ke sorotan yg lain plisssssss,maksaaaaa ini mahhh",4,com.instagram.android,Positive
bagus banget,5,com.instagram.android,Positive
ngebug trs pls,3,com.instagram.android,Neutral
pembuatan tatak letak malah ngebug ngak bisa memuat error nih apknya,1,com.instagram.android,Negative
apakasi bagus,4,com.instagram.android,Positive
ig nya mengandung cache corrupted,1,com.instagram.android,Negative
"suka tiba-tiba tidak bisa menanggapi, tidak bisa buat story",3,com.instagram.android,Neutral
efeknya hilang teruss,1,com.instagram.android,Negative
bagus,5,com.instagram.android,Positive
sumpah ngeselin. gak ngerti kenapa kualitas foto jadi buram..padahal sinyal bagus..unggahan kualitas tinggi juga ON..,1,com.instagram.android,Negative
sangat bagus,5,com.instagram.android,Positive
"ig saya tidak bisa di buka, ketika ingin di buka malah keluar otomatis",1,com.instagram.android,Negative
kadang suka keluar keluar sendiri dari apk,2,com.instagram.android,Negative
mantap👍🏻,4,com.instagram.android,Positive
🌟,5,com.instagram.android,Positive
"mohon maaf min , kenapa ya instagram banya problem nya , kaya bug force close dadakan trus ketika mau unggah/kirim foto vidio itu ada masalah",2,com.instagram.android,Negative
senang melihat cerita orang lain dan juga membagikan cerita saya,5,com.instagram.android,Positive
nice aplikasi,5,com.instagram.android,Positive
udah keren banget igoyy mahh,5,com.instagram.android,Positive
"ini error kah emang?, dibaikin dulu ya neng bugnya",1,com.instagram.android,Negative
gabisa post apapun itu di instagram,1,com.instagram.android,Negative
bug mulu,1,com.instagram.android,Negative
"banyak bug, ga bisa buka link",1,com.instagram.android,Negative
Updatenya aneh,5,com.instagram.android,Positive
"tolong diperbaiki lagi fiturnya, ini saya mau upload strory foto malah burem (ngeblur fotonya) trus kalo mau upload video malah hitam, trus kameranya juga itu hitam. sebelumnya juga beberapa hari yang lalu saya buka apk ini tiba² keluar sendiri. saya kira itu cuma sekali tapi pas saya coba lagi buka apk nya tetep sama jadi keluar terus. saya juga udh coba di download lagi ehh ada kendala di fiturnyaa, tolong dong diperbaiki kalo",3,com.instagram.android,Neutral
terus tingkatkan kualitas dan memudahkan bagi penggunanya terimakasih,5,com.instagram.android,Positive
eror mulu,1,com.instagram.android,Negative
semoga berkah selalu,5,com.instagram.android,Positive
suka eror,1,com.instagram.android,Negative
"Instagram makin kesini makin banyak bug, masa saya mau buka apknya ga bisa tiba tiba keluar terus, sering sekali Instagram bug!! mohon diperbaiki!!!!",1,com.instagram.android,Negative
sangat bagus untuk hiburan,5,com.instagram.android,Positive
tololll lamaa,1,com.instagram.android,Negative
knp malah ga bisa dibuka,1,com.instagram.android,Negative
keren banget,5,com.instagram.android,Positive
ngelag instagramnya min,5,com.instagram.android,Positive
woi kenapa tiba² ga bisa posting apapun,1,com.instagram.android,Negative
Saya tidak bisa melihat dan reload feed orang lain,1,com.instagram.android,Negative
Terimakasih,5,com.instagram.android,Positive
best,5,com.instagram.android,Positive
apk gj apk gj masaa Instagram gagal memulai beberapa kali. Pulihkan dengan membersihkan riwayat? trs menerus gj bgt,1,com.instagram.android,Negative
sering terjadi bug keluar sendiri dan tidak bisa Update story,1,com.instagram.android,Negative
suka forclose aplikasi nya,1,com.instagram.android,Negative
gak seru saya ngepost gapernah fyp,1,com.instagram.android,Negative
Mantap,5,com.instagram.android,Positive
nice,5,com.instagram.android,Positive
ok,5,com.instagram.android,Positive
lemot,1,com.instagram.android,Negative
sering error gk jelas aplikasinnya kelua2 sendiri,1,com.instagram.android,Negative
"masih banyak kurang nyaa ,tidak bisa melihat kembali komentar yang di sukai ,tidak bisa menambahkan foto yang sudah di upload,tidak bisa melihat riwayat postingan yang sudah di lihat .",1,com.instagram.android,Negative
puas sekaliii,5,com.instagram.android,Positive
sering force close,2,com.instagram.android,Negative
Bintang 5 nih. Kasih 5.000 followers dong😅,5,com.instagram.android,Positive
"force close mulu aelahh hp gw juga masih kuat di software lain, aplikasi bobrok",1,com.instagram.android,Negative
sering ngebuggggggg,3,com.instagram.android,Neutral
habis di update mengecewakan.. malah bug trus force close mulu..,1,com.instagram.android,Negative
kebanyakan bug,1,com.instagram.android,Negative
bagus,5,com.instagram.android,Positive
jelek sering crash mohon diperbaiki,1,com.instagram.android,Negative
"tiap minggu ig erorr terus, masuk ke apk malah keluar lagi keluar lagi gimana ini ini?",3,com.instagram.android,Neutral
Tolol!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!wkwkwk,5,com.instagram.android,Positive
bagus tapi sekarang lebih sering ngeBUG,3,com.instagram.android,Neutral
sering macet atau tidak bisa di buka,1,com.instagram.android,Negative
"mengapa Instagram tidak bisa untuk meng upload story ataupun meng upload feeds? saya sangat kecewa karna ini, tolong kerja sama nya. akun saya sudah lenyap 15 kali hanya karna kesalahan sepele.",3,com.instagram.android,Neutral
sudah di hapus aplikasi nya tetep muncul notifikasi gajelas di GMAIL,1,com.instagram.android,Negative
Bisa tmbah pengalaman & ide,5,com.instagram.android,Positive
"hari ini Instagram saya entah kenapa malah force close tidak bisa di buka, sudah update versi juga dan coba uninstall dan install lagi tetap sama, mohon secepatnya di fix.",1,com.instagram.android,Negative
"mohon maaf, terkait bugnya tidak bisa di story ig alasan jelek jaringan padahal jaringan lancar, mohon diperbaiki tks",1,com.instagram.android,Negative
apk yang bagus wajib download,5,com.instagram.android,Positive
bagus,5,com.instagram.android,Positive
"tolong perbaiki bug² yang ada, saya ingin buka aplikasi tidak bisa karena bug dan lain nya",1,com.instagram.android,Negative
gak bisa live yh skrng?,5,com.instagram.android,Positive
ig sering ngebug tolong dong,3,com.instagram.android,Neutral
inspirasi bisnis bisa berkembang dengan promosi menarik lewat IG,5,com.instagram.android,Positive
sangat bagus bisa menghasilkan dolar,5,com.instagram.android,Positive
"ini gimana sih ig, mau di buka tpi keluar sendiri terus dri apk nya",1,com.instagram.android,Negative
sangat bagus,5,com.instagram.android,Positive
sekarang ga bisa live kalau belum 1000 pengikut (kesenjangan followers) jelek banget app nya ga bisa dibuka,1,com.instagram.android,Negative
tingkatkan lagi fitur2 yg canggih..,3,com.instagram.android,Neutral
Aplikasi gak bisa dibuka,3,com.instagram.android,Neutral
eror mulai eror belakangan ini aneh banget,1,com.instagram.android,Negative
Mantap,4,com.instagram.android,Positive
ini kenapa kena bug yaa? tolong dong di perbaiki lagi sistem nya.,3,com.instagram.android,Neutral
sering nge bug min,3,com.instagram.android,Neutral
"JELEKKKKK, PLS LAHH IG GAUSAH ANEH² UPDATENYAAAA, FONT BUAT LIRIKNYA JADI GA SETEBEL BIASANYAAA, TOLONGLAHHH",2,com.instagram.android,Negative
"sejauh ini Instagram sudah bagus, tapi saat saya sedang telponan sama teman saya kadang telponnya mati sendiri secara tiba-tiba tanpa sebab yang jelas.",3,com.instagram.android,Neutral
bagus sekali,5,com.instagram.android,Positive
keren bangt lah,5,com.instagram.android,Positive
mantep,5,com.instagram.android,Positive
aplikasi yg sangat bagus,2,com.instagram.android,Negative
"fitur live hilang , kenapa tdk bisa live,????",4,com.instagram.android,Positive
real buruk sekali di tahun 2026 ini,1,com.instagram.android,Negative
forced close tai,1,com.instagram.android,Negative
ini bagus,5,com.instagram.android,Positive
aplikasi nya seru,4,com.instagram.android,Positive
bgusss bgtt,5,com.instagram.android,Positive
sangat mudah untuk menambah teman kalau bisa tambahin streak,5,com.instagram.android,Positive
bagus,5,com.instagram.android,Positive
ok,5,com.instagram.android,Positive
saya sangat puas memakai Ig ini,5,com.instagram.android,Positive
makin hari makin banyak bug nya ga suka,1,com.instagram.android,Negative
